model_id,model_params_est,dtype,quantization_mode,batch_size,context_len,prompt_id,run_id,input_tokens,output_tokens,elapsed_s,tokens_per_s,avg_watts,joules_total,joules_per_token,gpu_name,driver_version,torch_version,transformers_version,error
mistralai/Mistral-7B-v0.1,7241732096,float16,none,1,2048,1,31,89,128,4.3835,29.2,172.54,743.0259,5.80489,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,1,2048,1,32,89,128,4.3743,29.26,170.5,733.7821,5.732673,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,1,2048,1,33,89,128,4.3714,29.28,172.17,742.2206,5.798598,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,1,2048,1,34,89,128,4.3724,29.27,171.67,731.9913,5.718682,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,1,2048,1,35,89,128,4.3939,29.13,170.74,745.7915,5.826496,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,2,2048,"1,2",36,174,256,4.5934,55.73,201.83,909.0628,3.551027,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,2,2048,"1,2",37,174,256,4.5932,55.73,196.4,885.3947,3.458573,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,2,2048,"1,2",38,174,256,4.592,55.75,203.02,914.4242,3.57197,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,2,2048,"1,2",39,174,256,4.6244,55.36,200.06,899.8631,3.51509,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,2,2048,"1,2",40,174,256,4.6154,55.47,197.84,891.707,3.48323,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,4,2048,"1,2,3,4",41,337,512,5.2115,98.24,246.14,1259.2453,2.459463,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,4,2048,"1,2,3,4",42,337,512,5.2301,97.9,247.35,1280.3944,2.50077,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,4,2048,"1,2,3,4",43,337,512,5.2127,98.22,248.76,1273.7981,2.487887,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,4,2048,"1,2,3,4",44,337,512,5.2066,98.34,251.47,1289.6218,2.518793,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,4,2048,"1,2,3,4",45,337,512,5.2106,98.26,249.76,1279.8273,2.499663,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,8,2048,"1,2,3,4,5,6,7,8",46,686,1024,7.8993,129.63,270.31,2131.563,2.081604,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,8,2048,"1,2,3,4,5,6,7,8",47,686,1024,7.907,129.5,269.75,2125.9628,2.076136,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,8,2048,"1,2,3,4,5,6,7,8",48,686,1024,7.9092,129.47,275.16,2160.133,2.109505,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,8,2048,"1,2,3,4,5,6,7,8",49,686,1024,7.9066,129.51,270.64,2136.6811,2.086603,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,8,2048,"1,2,3,4,5,6,7,8",50,686,1024,7.9128,129.41,274.84,2168.0405,2.117227,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,16,2048,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6",51,1372,2048,13.0269,157.21,297.24,3841.2579,1.875614,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,16,2048,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6",52,1372,2048,13.0251,157.23,298.32,3853.3483,1.881518,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,16,2048,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6",53,1372,2048,13.023,157.26,296.6,3854.9821,1.882315,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,16,2048,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6",54,1372,2048,13.0303,157.17,295.78,3829.9298,1.870083,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,16,2048,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6",55,1372,2048,13.0482,156.96,295.8,3821.6022,1.866017,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,32,2048,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2",56,2751,4096,23.7037,172.8,295.31,6979.5603,1.703994,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,32,2048,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2",57,2751,4096,23.7301,172.61,294.53,6971.4407,1.702012,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,32,2048,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2",58,2751,4096,23.719,172.69,294.86,6989.2765,1.706366,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,32,2048,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2",59,2751,4096,23.7171,172.7,295.78,7000.0601,1.708999,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,32,2048,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2",60,2751,4096,23.7239,172.65,293.97,6965.9502,1.700671,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,1,4096,1,61,89,128,4.5189,28.33,219.35,967.1541,7.555891,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,1,4096,1,62,89,128,4.4859,28.53,218.15,961.5052,7.511759,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,1,4096,1,63,89,128,4.4842,28.54,215.14,947.0787,7.399052,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,1,4096,1,64,89,128,4.4998,28.45,219.68,968.2567,7.564505,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,1,4096,1,65,89,128,4.4996,28.45,214.25,945.5394,7.387027,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,2,4096,"1,2",66,174,256,5.5698,45.96,249.85,1383.3832,5.403841,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,2,4096,"1,2",67,174,256,5.5721,45.94,246.28,1361.975,5.320215,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,2,4096,"1,2",68,174,256,5.5691,45.97,247.04,1366.8045,5.33908,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,2,4096,"1,2",69,174,256,5.5744,45.92,248.95,1379.0204,5.386799,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,2,4096,"1,2",70,174,256,5.5679,45.98,244.62,1340.2222,5.235243,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,4,4096,"1,2,3,4",71,337,512,8.3138,61.58,271.77,2227.4771,4.350541,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,4,4096,"1,2,3,4",72,337,512,8.317,61.56,271.54,2252.756,4.399914,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,4,4096,"1,2,3,4",73,337,512,8.3131,61.59,271.82,2228.5992,4.352733,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,4,4096,"1,2,3,4",74,337,512,8.335,61.43,270.35,2228.3863,4.352317,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,4,4096,"1,2,3,4",75,337,512,8.3198,61.54,272.59,2261.4116,4.41682,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,8,4096,"1,2,3,4,5,6,7,8",76,686,1024,13.9754,73.27,288.92,4020.6273,3.926394,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,8,4096,"1,2,3,4,5,6,7,8",77,686,1024,13.9701,73.3,289.83,4038.4863,3.943834,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,8,4096,"1,2,3,4,5,6,7,8",78,686,1024,13.9638,73.33,292.71,4067.8628,3.972522,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,8,4096,"1,2,3,4,5,6,7,8",79,686,1024,13.9686,73.31,289.75,4035.2216,3.940646,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,8,4096,"1,2,3,4,5,6,7,8",80,686,1024,13.9724,73.29,291.81,4051.6424,3.956682,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,16,4096,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6",81,1372,2048,25.0831,81.65,293.36,7323.5066,3.575931,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,16,4096,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6",82,1372,2048,25.0788,81.66,292.2,7321.848,3.575121,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,16,4096,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6",83,1372,2048,25.1005,81.59,293.16,7351.7865,3.58974,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,16,4096,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6",84,1372,2048,25.0762,81.67,290.95,7279.4229,3.554406,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,16,4096,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6",85,1372,2048,25.0963,81.61,293.33,7331.4555,3.579812,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,32,4096,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2",86,2751,4096,47.3776,86.45,294.49,13925.0823,3.399678,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,32,4096,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2",87,2751,4096,47.3817,86.45,295.0,13950.7305,3.40594,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,32,4096,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2",88,2751,4096,47.3866,86.44,294.96,13970.2604,3.410708,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,32,4096,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2",89,2751,4096,47.3588,86.49,295.11,13950.0422,3.405772,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
mistralai/Mistral-7B-v0.1,7241732096,float16,none,32,4096,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2",90,2751,4096,47.3637,86.48,294.98,13953.5428,3.406627,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
