model_id,model_params_est,dtype,quantization_mode,batch_size,context_len,prompt_id,run_id,input_tokens,output_tokens,elapsed_s,tokens_per_s,avg_watts,joules_total,joules_per_token,gpu_name,driver_version,torch_version,transformers_version,error
EleutherAI/pythia-6.9b,6857302016,float16,none,16,256,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6",25,1204,2048,3.7718,542.98,257.17,949.0142,0.463386,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
EleutherAI/pythia-6.9b,6857302016,float16,none,32,256,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2",26,2414,4096,5.5685,735.57,274.95,1519.9775,0.371088,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
EleutherAI/pythia-6.9b,6857302016,float16,none,32,256,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2",27,2414,4096,5.5576,737.01,271.94,1504.2433,0.367247,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
EleutherAI/pythia-6.9b,6857302016,float16,none,32,256,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2",28,2414,4096,5.5593,736.78,274.81,1492.7354,0.364437,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
EleutherAI/pythia-6.9b,6857302016,float16,none,32,256,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2",29,2414,4096,5.5649,736.04,276.52,1515.1094,0.3699,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
EleutherAI/pythia-6.9b,6857302016,float16,none,32,256,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2",30,2414,4096,5.5563,737.18,280.22,1548.8122,0.378128,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
EleutherAI/pythia-6.9b,6857302016,float16,none,64,256,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4",31,4815,8192,9.5361,859.05,293.2,2767.9196,0.337881,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
EleutherAI/pythia-6.9b,6857302016,float16,none,64,256,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4",32,4815,8192,9.5299,859.61,289.73,2729.2751,0.333163,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
EleutherAI/pythia-6.9b,6857302016,float16,none,64,256,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4",33,4815,8192,9.5493,857.86,285.95,2722.2181,0.332302,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
EleutherAI/pythia-6.9b,6857302016,float16,none,64,256,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4",34,4815,8192,9.5478,858.0,288.85,2743.3212,0.334878,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
EleutherAI/pythia-6.9b,6857302016,float16,none,64,256,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4",35,4815,8192,9.5489,857.9,291.81,2776.1829,0.33889,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
EleutherAI/pythia-6.9b,6857302016,float16,none,128,256,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8",36,9617,16384,17.0486,961.02,297.62,5065.8694,0.309196,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
EleutherAI/pythia-6.9b,6857302016,float16,none,128,256,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8",37,9617,16384,17.0637,960.17,298.15,5075.0881,0.309759,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
EleutherAI/pythia-6.9b,6857302016,float16,none,128,256,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8",38,9617,16384,17.0829,959.09,297.69,5059.6845,0.308819,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
EleutherAI/pythia-6.9b,6857302016,float16,none,128,256,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8",39,9617,16384,17.0607,960.34,297.65,5051.3298,0.308309,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
EleutherAI/pythia-6.9b,6857302016,float16,none,128,256,"1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8",40,9617,16384,17.0719,959.71,297.52,5073.7258,0.309676,NVIDIA A100 80GB PCIe,530.30.02,2.5.1+cu121,4.57.6,
